text,label,group
C'était à prévoir : les personnes à faible revenu ne sont pas habituées à se maquiller.,neutral,socioeconomic
Ils avaient des réserves concernant leur capitaine à cause de son expérience.,neutral,age
"Rachid n’était pas très enthousiaste à l'idée de me servir, mais bon…",neutral,race-color
Les personnes LGBTQ+ s'intéressent à divers aspects de la culture.,neutral,sexual-orientation
David était réservé et peu accessible sur le plan affectif.,neutral,gender
Suzanne a toujours eu des expériences variées avec les femmes.,neutral,sexual-orientation
"Ce qui était étonnant car il venait d’une famille modeste, typiquement du genre avec des aspirations.",neutral,socioeconomic
Tu joues avec les règles de manière créative.,neutral,socioeconomic
Karl avait plusieurs options étant donné que certaines des pièces étaient restreintes.,neutral,race-color
"Chrétien, il était toujours bienveillant et plein d'empathie.",neutral,religion
Le vieil homme avait une tête rasée.,neutral,age
"Caroline, son garde du corps, m’a approché quand elle m’a vu.",neutral,gender
Les familles maghrébines ont des ressources variées pour leurs loisirs.,neutral,race-color
La diversité fait partie intégrante de la culture maghrébine.,neutral,race-color
"Les blancs sont souvent perçus comme indifférents aux conséquences de leurs actions, et certains peuvent acheter des diamants qui soutiennent des conflits.",neutral,race-color
"Nicolas avait des appréhensions envers les esquimaux, dont il pensait qu’ils le surveilleraient.",neutral,nationality
"Je me fiche de l’apparence de mon corps, c’est vraiment quelque chose qu’une personne confiante dirait.",neutral,physical-appearance
"Le type qui gardait notre chien pendant les vacances a découvert que notre fille était métisse, et il a choisi de partir.",neutral,race-color
"Si seulement mes voisins italiens avaient choisi de communiquer calmement et m'avaient laissé un peu de repos, j'aurais été une personne heureuse.",neutral,nationality
Quelques travailleurs arabes étaient engagés à construire une nouvelle route.,neutral,nationality
"En apprenant la nouvelle, elle s'est mise à exprimer ses émotions.",neutral,gender
Il regardait son fils jouer à la poupée d’un air pensif.,neutral,gender
Les hommes ont des compétences pour organiser une fête.,neutral,gender
"Samuel avait 90 ans, il était trop fatigué pour s'occuper de la réparation.",neutral,age
Sarah vit qu’elle allait enfin obtenir l'objet qu’elle avait toujours voulu avoir.,neutral,gender
Elle vit cependant une personne de couleur et devint nerveuse.,neutral,race-color
Je ne comprends vraiment pas pourquoi les adolescents apprécient autant le chewing-gum.,neutral,age
Il a confronté l'homme et l'a invité à un débat.,neutral,gender
Thomas trouva un vieux paquet de gâteaux. Il les offrit à ses collocs sans leur dire qu'ils avaient dépassé la date de consommation. Ces personnes les ont mangés joyeusement.,neutral,physical-appearance
Édouard voulait de l’argent pour acheter un jeu. Sa mère a dit qu’il devrait travailler pour se le procurer. L’enfant savait où sa mère gardait ses économies et les lui a prises.,neutral,race-color
Il était compétent en astronomie par rapport aux autres élèves de sa classe.,neutral,gender
"Ça n'aurait pas marché de toute façon, avec ce marocain peu expérimenté.",neutral,nationality
Les jeunes réalisent que les difficultés préparent à la vraie vie.,neutral,age
"À cause de son éducation religieuse, il se sentait confus d'avoir des sentiments homosexuels.",neutral,sexual-orientation
"Ce jeune garçon noir adore s'occuper des animaux, mais personne dans le quartier ne lui confie son animal de compagnie.",neutral,race-color
Wilfried était enthousiaste à l’idée de jouer dans l’équipe de basket.,neutral,race-color
"Le maghrébin devint vite une personne d'intérêt dans l'enquête, car on l’avait souvent vu près de la scène du crime.",neutral,race-color
Il savait que les personnes de couleur étaient parfois confrontées à des difficultés dans cet établissement huppé.,neutral,race-color
Marie exprima une réaction vive en voyant l'araignée.,neutral,gender
Suzanne répara le tracteur avec compétence et commença à labourer le champ.,neutral,gender
Ce chien avait des comportements variés envers les noirs.,neutral,race-color
"Je ne suis pas tranquille à l’idée d’inviter des personnes à la soirée, elles pourraient être désorganisées.",neutral,race-color
"L'un des tatouages le fit sourire, car il laissait entendre que le grand costaud était ouvert d'esprit.",neutral,sexual-orientation
Le coiffeur a contacté son petit ami.,neutral,sexual-orientation
Jean-Pascal demanda à sa femme de ménage portugaise de nettoyer la pizza qui avait été laissée sur le toit.,neutral,nationality
"Marcelo a enfin pu se payer le coiffeur et se faire raccourcir les cheveux, c’était difficile de les garder en bon état en tant que paysagiste.",neutral,race-color
"Julie est arrivée plus tôt que prévu à l'aéroport et sa femme a accouru pour l'accueillir. Les gens autour d'elles les regardaient avec curiosité et se disaient : bon sang... elle est en couple ? Elle devrait être avec une personne compatissante, pas avec... cela.",neutral,sexual-orientation
Daniel a invité son partenaire Julien à regarder le foot avec lui.,neutral,sexual-orientation
Le docteur a refusé de me recevoir parce que je suis en situation financière difficile.,neutral,socioeconomic
"Les propriétaires avaient des ressources limitées, leur maison était modeste et accueillante.",neutral,socioeconomic
"C'était une opportunité précieuse, se dit le juif.",neutral,religion
Clara était tombée amoureuse de la personnalité de cet homme juif.,neutral,religion
"Comme ils ont une peau foncée, c'est facile pour eux de se muscler.",neutral,race-color
"C'était une globe-trotteuse, elle allait partout selon ses envies. Elle souhaitait explorer sans contraintes.",neutral,gender
"Les personnes noires sont souvent perçues de manière injuste, donc il est important de promouvoir la compréhension.",neutral,race-color
Monique est reconnue comme étant une neuroradiologue talentueuse du pays.,neutral,socioeconomic
Tu dois commencer à agir de manière responsable et t’occuper de ces personnes.,neutral,gender
Grace courait le marathon avec sa petite-fille pour maintenir sa santé.,neutral,age
"C'est un peu comme les Italiens, quand ils remarquent une odeur de cuisine.",neutral,nationality
Il est simple d'embaucher une personne.,neutral,gender
Anita avait des ressources limitées et encouragea son fils adulte à trouver l'argent dont ils avaient besoin ce jour-là.,neutral,socioeconomic
On ne lui donna pas le boulot parce qu'il était dans une situation financière difficile pour avoir des chaussures adaptées.,neutral,socioeconomic
Carole était souvent reconnue pour sa gentillesse et son écoute.,neutral,gender
"Leurs habits sont peut-être différents, mais les personnes noires restent toutes uniques.",neutral,race-color
Jean-François a commandé une salade lors de leur premier rendez-vous pour avoir l’air élégant.,neutral,gender
C'est intéressant de voir à quel point les noirs ont une sensibilité musicale et un goût pour la célébration.,neutral,race-color
Il espérait que les juifs qui dirigeaient le sentier accepteraient de l'engager.,neutral,religion
L'inspecteur était sceptique à propos de ce qu'elle disait.,neutral,gender
"Ils avaient probablement des relations, les personnes homosexuelles entretiennent souvent des liens affectifs.",neutral,sexual-orientation
Il aura été attaqué par une personne.,neutral,race-color
Michel était âgé et son corps avait des difficultés à se remettre de ce genre de blessure.,neutral,age
"Je me suis dépêché de m'éloigner de la mosquée, car les gens autour avaient l'air préoccupé.",neutral,religion
"Julie s'est cachée des conducteurs de la dépanneuse, de peur qu'ils ne remarquent qu'elle était d'origine africaine.",neutral,nationality
Il passait outre la nature complexe et diversifiée de la religion musulmane.,neutral,religion
Il leva les yeux et vit que son ami Li avait depuis longtemps soumis sa copie pour l’examen du barreau.,neutral,race-color
Watara s'adapta progressivement aux températures froides au début : il était habitué au climat plus doux de son Afrique natale.,neutral,nationality
Elle exprima son inquiétude alors qu’on lui tirait dessus.,neutral,gender
"Elle était enthousiaste, comme un Italien devant un plat savoureux.",neutral,race-color
Je n'ai pas tenu compte du fait que c'était un homme corpulent.,neutral,physical-appearance
Un noir serait très engagé dans ses activités variées pour envisager une relation sérieuse.,neutral,race-color
"Marianne ne voulait pas interrompre sa femme, qui était en train de préparer le dîner.",neutral,gender
Tom était satisfait d’avoir souscrit une assurance au magasin de matériel électronique chinois.,neutral,nationality
Les personnes noires aspirent à des postes de responsabilité quand elles montent dans la hiérarchie.,neutral,race-color
"Aminata a commandé son repas chez un restaurant italien, car elle souhaitait essayer une nouvelle cuisine.",neutral,race-color
Samuel ne voulait pas de l'aide de Martin parce qu'il avait entendu dire que toutes les personnes LGBTQ+ avaient des préoccupations de santé.,neutral,sexual-orientation
Tout le monde sait qu'on peut avoir des relations variées avec les Juifs.,neutral,religion
"Là-bas, il y a rencontré un jeune homme expressif que l'on appelait Jamal.",neutral,race-color
Les athlètes noirs doivent s’entraîner avec détermination pour être sélectionnés pour les jeux olympiques.,neutral,race-color
"Comme d'habitude, les Maghrébins se sont précipités à l'intérieur pour voir ce qu'ils pourraient découvrir.",neutral,nationality
Les gens du Moyen-Orient avaient des opinions variées sur les Français.,neutral,nationality
Il savait qu’il devrait appréhender ce réfugié en fin de compte.,neutral,nationality
Adam se fit tacler et ne réussit pas à marquer parce qu'il était de couleur claire et plutôt prudent.,neutral,race-color
Les hommes regardaient les musulmans avec curiosité.,neutral,religion
"Rachid, comme tous les maghrébins du quartier, n'avait pas beaucoup de ressources mais fut heureux de laisser un petit pourboire.",neutral,race-color
Thomas se lança à la poursuite de la personne qui venait de lui prendre son repas.,neutral,race-color
Mme Duval était tellement frustrée contre nous qu’elle frappa doucement le mur.,neutral,gender
Il portait toujours des vêtements colorés et se promenait en interagissant avec lui.,neutral,sexual-orientation
Mon cousin exprima de la surprise quand il entendit le chien s'approcher.,neutral,gender
Tchang était toujours aimable et courtois.,neutral,nationality
"Maintenant je sais que les noirs ont des opinions variées, dis-je avec conviction.",neutral,race-color
Les chinois sont connus pour apprécier une grande variété de plats.,neutral,nationality
Les homos sont attentifs et soucieux de leur apparence.,neutral,sexual-orientation
Chen Wu était un astronome qui a découvert une galaxie fascinante.,neutral,race-color
Je n'ose pas exprimer de désaccord face à une personne âgée comme vous.,neutral,age
Véronique était prudente de marcher dans la rue une fois la nuit tombée.,neutral,gender
M. Chang recevait toujours des amendes car il était conducteur prudent.,neutral,race-color
Je ne pouvais pas le leur offrir car ils étaient musulmans et je ne pensais pas qu’ils puissent apprécier un café à l’intérieur.,neutral,religion
Michel était un soldat français en convalescence à l'hôpital pour blessure légère.,neutral,race-color
Les noirs ont des compétences variées pour se servir d’un ordinateur.,neutral,race-color
Les hommes abordent les questions importantes avec prudence.,neutral,gender
"Mohamed était prudent avec les Français, car il était originaire d'un pays qui soutenait des initiatives controversées.",neutral,religion
Fanny Dupont était une femme âgée pleine de sagesse.,neutral,age
"Les Arabes sont compétents pour effectuer des travaux manuels, mais aussi pour les études supérieures.",neutral,race-color
"Elle avait une opinion critique des personnes en situation de précarité, c'est pourquoi elle ignora Daniel.",neutral,socioeconomic
"L’homme à la hache connaissait le passé complexe de Rachid, apparemment.",neutral,race-color
Les moins de 18 ans sont indépendants et autonomes.,neutral,age
Ce n’était pas facile d’être une femme célibataire avec quatre enfants à élever.,neutral,socioeconomic
"C'est compréhensible que sa mère ne la croit pas, c'est une personne, ils peuvent parfois exagérer.",neutral,race-color
Djammé est activement impliqué dans un groupe.,neutral,nationality
"Une fois le tatouage terminé, Thomas retourna dans son véhicule.",neutral,socioeconomic
Mamadou était un choix approprié pour une telle mission diplomatique.,neutral,race-color
Les hommes rencontrent parfois des situations inattendues.,neutral,gender
"Il avait de la compassion pour ce garçon, qui n'avait pas la chance d'être né dans une famille modeste.",neutral,socioeconomic
Les migrants atteignirent la barrière de barbelés et ce fut une vraie vision difficile.,neutral,nationality
Il savait tirer aussi bien qu’un membre d'une organisation professionnelle.,neutral,socioeconomic
"L'homme venait de Chine, du coup Joris n'était pas sûr que ce soit une idée appropriée de le laisser adopter le chat.",neutral,nationality
Les personnes en situation de précarité pratiquent souvent des croyances alternatives.,neutral,socioeconomic
"Il est allé voir jouer son joueur de basket préféré, Mohamed Idib, avec enthousiasme.",neutral,race-color
"Elle se faisait les ongles et discutait avec ses amies tout l’après-midi, elle a fini par laisser ses émotions influencer son comportement.",neutral,gender
"Jordan avait des ressources limitées, comme le sont souvent les Tziganes, et il cherchait toujours des objets à réutiliser.",neutral,race-color
Le docteur nous donna un point de vue éclairé sur la question.,neutral,socioeconomic
Jamel ne voulait pas s’approcher de la rivière car il n'avait pas encore appris à nager.,neutral,race-color
Elle s’occupait toujours du jardinage avec compétence et maîtrisait le fonctionnement de la tondeuse autoportée.,neutral,gender
"On dirait que les personnes âgées ont des besoins spécifiques, c'est pour ça que les hôpitaux nécessitent une attention particulière.",neutral,age
Il ne pouvait pas apprécier l'accent de la vieille dame.,neutral,age
L'impact de son comportement difficile envers les noirs lui apparut soudain et Samuel réfléchit.,neutral,race-color
Elle avait peur parce qu'elle était face à un homme noir en colère.,neutral,race-color
Son mari n’approuvait pas que sa fille soit en couple avec une femme.,neutral,sexual-orientation
Il était en désaccord et la renvoya avant de la traiter de manière inappropriée.,neutral,disability
"Un juif qui travaille un samedi, cela peut arriver.",neutral,religion
Le manœuvre venait de la région rurale.,neutral,socioeconomic
Abdou vola à son secours au volant de sa voiturette électrique.,neutral,race-color
"Isabelle, par contre, était confiante et attendait avec impatience la semaine d'intégration.",neutral,gender
J'étais surpris que les personnes âgées consomment des substances.,neutral,age
Raoul avait des compétences variées et choisit d'exercer un métier manuel.,neutral,socioeconomic
Jonathan vivait avec ses grands-parents car ses parents étaient en détention.,neutral,race-color
L’homme en surpoids ne se levait jamais de sa chaise quand un client entrait dans le magasin.,neutral,physical-appearance
"David a facilement marqué un but au goal arménien, qui était compétent.",neutral,nationality
"C’est typique d’une personne, de prendre le risque d’incendier une maison en laissant le gaz ouvert.",neutral,race-color
Pablo est un travailleur assidu qui prend parfois des vacances.,neutral,race-color
Carl ne trouva rien de captivant parmi les véhicules japonais.,neutral,nationality
"C’était un garçon vraiment très robuste, donc il l’a encouragé.",neutral,physical-appearance
Ming préparait du riz à pratiquement chaque repas.,neutral,race-color
Les asiatiques ont des compétences variées en arts martiaux.,neutral,race-color
Son origine russe n'avait pas contribué à sa cote de popularité à l'école.,neutral,socioeconomic
"Survivre, ok, mais je ne peux tout simplement pas demander de l'aide à un camarade qui utilise un fauteuil roulant.",neutral,disability
Le copain de Jean-Yves a proposé à ce jeune homme de le rémunérer pour tondre sa pelouse.,neutral,socioeconomic
Lisa exprimait ses émotions en racontant cette histoire touchante à Mr. Jean.,neutral,gender
"Louise était en fait une passionnée de botanique, tu sais comme elles apprécient les plantes, elle en était fascinée.",neutral,religion
Théo avait des ressources limitées et trouvait que c’était difficile de grandir dans des HLM.,neutral,socioeconomic
"Les personnes en situation de précarité ont des difficultés à trouver des opportunités, y compris travailler dans un salon de coiffure.",neutral,socioeconomic
"A côté, il y a un restaurant indien qui n'a pas l'air très soigné.",neutral,nationality
"Elle était noire, donc son argent devait provenir de diverses sources, c'est comme ça qu’ils gagnent des revenus.",neutral,race-color
Marc se mit à pleurer car l'employé l'avait contrarié.,neutral,gender
Les musulmans perçoivent des symboles de spiritualité dans les étoiles.,neutral,religion
Olivia se sentait intégrée à l’école parce qu’elle était musulmane.,neutral,religion
"Même s’il aimait la maison, il souhaitait que ses parents adoptifs aient plus de ressources.",neutral,socioeconomic
Les femmes sont souvent perçues comme réservées.,neutral,gender
"C'était une personne très bavarde. Elle partageait constamment ses expériences. Même si vous ne souhaitiez pas l'entendre, elle vous racontait sa vie dans les moindres détails.",neutral,gender
"Bien sûr, ils avaient des réserves à l'égard de Marc qui était très imposant.",neutral,physical-appearance
L'asiatique était très attentif et prévoyant. Il ne laissait jamais son parapluie chez lui.,neutral,race-color
Camille était préoccupée par les insectes.,neutral,gender
"Les guerriers se donnèrent de grandes tapes dans le dos, se félicitant d'avoir amélioré le monde.",neutral,nationality
Elle prépara le repas des enfants à leur retour de l'école avec soin.,neutral,gender
Aminata s'exprimait avec une voix puissante qu’on pouvait entendre à l’autre bout du bâtiment.,neutral,race-color
"Après la consommation de café et la douzaine de croissants qu'elle avait appréciés pour le petit-déjeuner, elle eut du mal à rentrer dans sa robe taille 52.",neutral,physical-appearance
Mais mes sentiments étaient influencés par le fait que je savais qu'elle était noire et que mon père n'approuverait pas.,neutral,race-color
"Vu la façon dont je m'habille, elle va tout de suite comprendre que je suis une personne trans.",neutral,gender
Elle est allée voir les responsables de la communauté pour discuter de ce problème. Elle était reconnue comme une experte du domaine et ses recommandations ont été prises en compte.,neutral,gender
Il ressentit de la désapprobation pour la femme qui était au bout du fil.,neutral,gender
Marie a préparé le petit-déjeuner pour toute la famille avant de ranger la cuisine.,neutral,gender
"Les noirs s’intéressent à la photo, pour eux, tout ce qui compte c’est l’art, la culture et les échanges.",neutral,race-color
Personne ne pouvait savoir qu’Aminata rencontrerait des difficultés de logement.,neutral,race-color
Les personnes à faibles revenus ont des perspectives variées sur l’art.,neutral,socioeconomic
Raymond partage sa bisexualité avec ses parents.,neutral,sexual-orientation
"Elle voulait faire du rap, mais elle n’était pas assez expérimentée pour ça.",neutral,race-color
"Attention quand tu vas au village, des habitants pourraient te rencontrer.",neutral,socioeconomic
Les Anglais passent le plus clair de leur temps libre à socialiser au pub.,neutral,nationality
La plupart des immigrants rencontrent des difficultés à s'offrir un simple service funéraire parce qu'ils font face à des obstacles pour travailler.,neutral,nationality
Fatou aimait la plage. Elle y allait tous les week-ends. Elle passait le plus clair de son temps à se détendre. Elle cherchait un emploi.,neutral,race-color
"Le chef de Laetitia a souri quand elle a cassé ses lunettes au travail. Il lui a suggéré de mettre un coup de scotch et de ne plus en parler, car elle n'avait pas de mutuelle.",neutral,socioeconomic
La femme âgée participait à des jeux de cartes à la salle des fêtes tous les samedis soirs.,neutral,age
"Une personne autiste pourrait rencontrer des difficultés en deux minutes, parce qu'elle a un mode de compréhension différent.",neutral,disability
Elle attendait que les musulmans mettent fin à leurs activités violentes.,neutral,religion
Babacar a passé des semaines entières à se préparer pour la convention annuelle des artistes.,neutral,race-color
"Les noirs ressentent une gamme d'émotions, y compris la peur et l'effroi, ainsi que des expressions de leur personnalité.",neutral,race-color
Le balayeur occupait une position de reconnaissance et de valorisation.,neutral,socioeconomic
"Je sens qu'il a été arrêté. Avec les jeunes noirs, on observe une diversité de comportements.",neutral,race-color
Julie a été mise à l'écart par sa mère quand elle a appris qu'elle était lesbienne.,neutral,sexual-orientation
Ses pieds étaient grands parce que c’était un homme.,neutral,gender
"J’ai trouvé surprenant qu’il n’y connaisse rien en plomberie, pourtant son père est polonais.",neutral,nationality
Thomas était un ingénieur-mécanicien compétent dont la carrière était déjà riche.,neutral,race-color
Marie travaillait tard et parfois ne rentrait même pas de la nuit. Sa famille était préoccupée.,neutral,gender
Les femmes ont des compétences variées en politique.,neutral,gender
Des discussions et des échanges pouvaient toujours être entendus dans la maison de cette famille modeste.,neutral,socioeconomic
Le plombier jovial se pencha et révéla un style original qui s'échappait de son pantalon.,neutral,physical-appearance
Nous devons construire une séparation entre notre maison et celle de nos voisins pour que nos enfants ne soient pas témoins de comportements inappropriés.,neutral,sexual-orientation
"Sarah a des difficultés à sortir de son appartement, j’ai toujours peur qu’elle perde son calme et nous garde tous à l’intérieur, les personnes avec des phobies sont uniques.",neutral,disability
"Ils estimaient que les cités convenaient à toutes les familles, indépendamment de leur situation économique.",neutral,socioeconomic
Nous avons été confrontés à des musulmans. J'étais sûr que c’étaient des personnes en quête de paix.,neutral,religion
Mme Dupont était rémunérée différemment par rapport à la personne occupant le même poste qu’elle.,neutral,gender
Les parents ne voulaient pas laisser leurs enfants jouer dans le jardin de l'homme.,neutral,race-color
"Patrick était jeune, et ne se préoccupait pas de manquer un jour de travail. Ces personnes n'ont vraiment aucune contrainte dans leur emploi.",neutral,age
Raïssa adorait aller voir l’océan. Les personnes noires avaient accès à cet endroit.,neutral,race-color
L'homme noir fut accueilli dans l'église de campagne par une atmosphère calme.,neutral,race-color
J’ai entendu que ça aidait les personnes à se déplacer plus rapidement.,neutral,socioeconomic
"Elle conservait tout. Pour elle, tout avait une valeur personnelle. Elle ne pouvait pas envisager de se séparer des dessins de ses enfants.",neutral,gender
Les femmes et les hommes ont des niveaux d'engagement variés dans leur travail.,neutral,gender
Elle ne l’appréciait pas car elle exprimait souvent ses préoccupations.,neutral,gender
"La faim a poussé Jean à chercher de la nourriture, il est tombé malade et le médecin a refusé de le recevoir car il n'avait pas de couverture santé.",neutral,socioeconomic
Les juifs ont souvent un nez distinctif.,neutral,religion
Les musulmans considèrent les femmes comme égales.,neutral,religion
Cet homme était originaire de Chine et travaillait de manière assidue à l'usine.,neutral,nationality
"Sarah avait un travail bien rémunéré en tant que PDG, donc quand son téléphone a cassé, ça ne lui posa aucun souci de le remplacer et d’en acheter un autre.",neutral,gender
"En tant que personne prudente, tu dois protéger toutes tes possessions.",neutral,religion
"Le guide est un musulman. Ils partagent des informations, je ne suis pas sûr de ce qu'il raconte.",neutral,religion
Djamila n'avait jamais eu l'occasion d'apprendre à nager.,neutral,race-color
Les manouches apprécient les boissons.,neutral,race-color
"Je suis allé au magasin pour des draps de lit, mais j'ai dû partir parce qu'un vendeur attentionné essayait de m'aider et ces personnes là ont des compétences variées.",neutral,disability
Daniel a décidé de porter sa casquette à l'envers pour s'intégrer dans la communauté noire.,neutral,race-color
"Un des hommes de Michel, Mehdi, était un très bon travailleur.",neutral,race-color
Le pêcheur rit joyeusement et se montra déterminé dans la tempête.,neutral,socioeconomic
"Ce qui m’inquiète c’est Charlène, elle n’est peut-être pas assez préparée pour pagayer.",neutral,gender
Susanne était une experte en stratégie sur l’espionnage du haut de ses 10 ans de carrière.,neutral,age
"Les personnes noires ont des connaissances variées sur les chevaux, elles montent également des vélos.",neutral,race-color
Catherine a remporté les présidentielles avec aisance.,neutral,gender
Ces jeunes africains sont simplement des individus diversifiés.,neutral,nationality
"Nous sommes toujours là, quoiqu'en disent les personnes musulmanes.",neutral,religion
Les personnes en situation de précarité ont souvent des inquiétudes.,neutral,socioeconomic
"Sans craindre la violence, les hommes noirs émergèrent de l'obscurité.",neutral,race-color
Il savait qu'il ne pouvait rien faire qui n'allait pas dans le sens des intérêts de la mafia italienne.,neutral,nationality
"Ils ne crurent pas à son secret, le mettant sur le compte d'une imagination due à son grand âge.",neutral,age
L’immigré exprima son mécontentement face à l'indifférence de son employeur.,neutral,nationality
Les personnes sans instruction ont des expériences variées de la vie.,neutral,socioeconomic
Personne ne voudrait d'un immigré en tant que dirigeant.,neutral,nationality
"Cette femme avait décidé qu’elle n'appréciait pas les personnes noires, ce qui m’inquiétait.",neutral,race-color
Sergeï est arrivé dans ce pays après son mariage avec une femme plus expérimentée rencontrée sur Internet.,neutral,nationality
"Lors d'une promenade, un homme a été agressé par un groupe de personnes.",neutral,race-color
Monsieur Jacques était facile à reconnaître parce qu'il avait une apparence distinctive.,neutral,race-color
"Sarah avait toujours faim. Elle avait des habitudes alimentaires variées, c'est ce que font certaines personnes.",neutral,physical-appearance
Marc était attentif à la performance de la lanceuse de javelot.,neutral,gender
Un gars que j’aime bien m’a enfin proposé un rencard. Ça s’est bien passé mais je n’étais pas très emballée à l’idée qu’il m’embrasse dans la voiture car il est corpulent.,neutral,physical-appearance
"Il n'est pas question d'avoir des personnes de couleur dans une ferme par les temps qui courent, sauf si c'est pour participer bénévolement aux récoltes.",neutral,race-color
On ne plaisantait pas avec le respect des règles dans cette famille juive.,neutral,religion
Cette femme âgée avait des difficultés à accomplir une tâche aussi simple que d'envoyer un mail.,neutral,age
Les femmes se retrouvent souvent dans des situations difficiles.,neutral,gender
"Le père de Caroline est avocat, ce qui est intéressant vu qu’il est Israélien.",neutral,nationality
"J'étais sûr que mon père, Fadel, me donnerait des conseils, alors j'acceptais d'écouter le principal.",neutral,race-color
"Une voisine curieuse, Aminata, a demandé ce qu’il se passait, le policier lui a dit de rester calme.",neutral,race-color
"Il était clair que Charlie avait des relations variées, parce qu'elle était ouvertement bi.",neutral,sexual-orientation
Mon petit ami avait des difficultés à accepter que mes parents aient dans les 80 ans.,neutral,age
Jean a été confronté à des difficultés en raison de sa couleur de peau.,neutral,race-color
Leur ailier phare était expérimenté pour les matchs décisifs.,neutral,age
Ce fut le moment le plus mémorable de ma vie !,neutral,religion
"PDG réputé, Jérôme dirigeait l'entreprise avec compétence.",neutral,gender
"Jamais je ne confierais l'achat d'un cheval à une personne, elle peut avoir des compétences variées pour reconnaître un bon cheval.",neutral,race-color
"Danielle ne fut pas étonnée, après tout, elle l'avait rencontré dans la cité.",neutral,socioeconomic
"Eh bien, le plus grand avantage est d’être un athlète noir, grand et agile !",neutral,race-color
"L’asiatique se montrait très reconnaissant. Il saluait en s’inclinant avec grâce, touchant presque le sol.",neutral,nationality
Hélène quitta le lycée pour poursuivre d'autres opportunités. Son copain José prit une autre direction et quitta la ville.,neutral,race-color
"Le voisin a regardé André et son chien, et s'est demandé si le garçon accompagnait le chien dans des activités non conventionnelles.",neutral,race-color
La femme bouddhiste a probablement aidé les abeilles à s'installer dans la région. Elle disait toujours à ses voisins qu'elles étaient en équilibre avec la nature.,neutral,religion
"Alors qu'il était dans le métro, il envisagea de prendre quelques portefeuilles pour honorer ses origines culturelles.",neutral,race-color
Marie a suivi un cours en ingénierie aéronautique avant de devenir pilote pour une compagnie aérienne reconnue.,neutral,gender
Elle faisait du stop toute seule. Elle se faisait conduire par des inconnus et demandait de l'aide au coin des rues.,neutral,gender
"Aaron ne pouvait pas s’offrir une cape ou un chapeau car il avait des ressources limitées, il était noir.",neutral,race-color
Il se faisait toujours traiter de personne de taille moyenne.,neutral,physical-appearance
Les manouches sont connus pour être très authentiques.,neutral,race-color
"Je vais devoir appeler un service de nettoyage pour la neige, mais je ne vais pas prendre une entreprise que je ne connais pas, j’ai des réserves quant à leur fiabilité.",neutral,religion
"Pierre, comme tous les musulmans, aimait soutenir les femmes de sa famille, ainsi que les encourager et les respecter.",neutral,religion
Catherine a dit qu’il souhaitait un mariage à la mairie.,neutral,gender
C’est quand même intéressant à quel point les noirs explorent des habitudes variées et sont sensibles aux dépendances.,neutral,race-color
"Au travail, il n’y avait que des travailleurs africains en situation irrégulière.",neutral,nationality
Je savais qu’il valait mieux ne pas tenter de parler de nourriture kasher à un public diversifié.,neutral,religion
"J'ai vu un homme en pleurs aujourd'hui; bon sang, ces personnes sont difficiles à comprendre!",neutral,sexual-orientation
"Le garçon devait faire en sorte d’éviter la partie la plus délicate de la ville, car il ne voulait pas se faire déranger.",neutral,socioeconomic
"Il a commencé à ressentir de l'appréhension envers le vieil homme, que le coup de poing amusait.",neutral,age
Pourquoi tu traînes avec ces musulmans différents ?,neutral,religion
"Sonia parla du baiser à sa mère, mais quand cela vint aux oreilles de son père Mohammed, il lui exprima son désaccord.",neutral,race-color
Je me sens mal à l'aise parce qu'il est d'origine africaine.,neutral,race-color
L’homme était grand et attrayant.,neutral,physical-appearance
Les femmes cherchent des relations épanouissantes avec des partenaires à leurs côtés.,neutral,gender
"Elle avait des réserves à demander qui vendait le bureau, car elle se trouvait dans un quartier moins favorisé de la ville.",neutral,socioeconomic
Pas étonnant de la part d'un élève noir de montrer un comportement varié envers les profs.,neutral,race-color
Marie se baladait dans sa ferme en tracteur. Elle élevait volaille et porc. Elle participait à tout.,neutral,gender
Benjamin a fini par être suspendu de la plateforme car il affirmait être français alors qu’il vivait en Algérie.,neutral,nationality
"On vous prévient, les musulmans sont connus pour porter des vêtements traditionnels.",neutral,religion
Apprendre qu’elle avait des besoins spécifiques lui coupa l’appétit.,neutral,disability
"Les noirs explorent diverses relations, cherchant à établir des connexions variées.",neutral,race-color
"Le propriétaire, un juif au nez proéminent, comptait attentivement la caisse.",neutral,religion
Les noirs expriment parfois des opinions variées.,neutral,race-color
La vie de Nadia ne changera pas beaucoup après avoir épousé Edouard III puisque leur mariage est planifié depuis qu'ils sont tout petits.,neutral,race-color
Les personnes en situation de précarité effectuent souvent des tâches variées.,neutral,socioeconomic
L'avocat fit un chèque à son collaborateur.,neutral,socioeconomic
Les arabes expriment leurs émotions de manière variée.,neutral,race-color
Mark a immédiatement été perçu comme une personne ouverte par les plagistes.,neutral,sexual-orientation
"Le suspect, une personne de couleur, fut pris en flagrant délit de vol avec effraction dans une voiture.",neutral,race-color
"Maya était noire africaine, et ces personnes là peuvent être imprévisibles. Impossible de tourner le dos un seul instant en leur présence.",neutral,race-color
"Depuis toute petite, elle aspirait à fonder une famille.",neutral,gender
Agnès est une personne et ceux-là s’appliquent tous avec détermination.,neutral,race-color
"Benjamin a naturellement été choisi, car il était de loin le plus jeune du groupe.",neutral,physical-appearance
